date,cust_email,cust_location,product_id,product_quantity
2020-04-08,snee@outlook.com,99716,PA1YQWL6OQOP,1
2020-04-08,snee@outlook.com,99716,9YERY8NTPRWU,1
2020-04-08,broo@aol.com,80858,B2W8P6FLKR02,1
2020-04-08,broo@aol.com,80858,ZEOGBXM97VY8,2
2020-04-08,broo@aol.com,80858,JIE7OXVHZU6E,2
2020-04-08,wuif@msn.com,51280,45RGUKRE66OI,3
2020-04-08,wuif@msn.com,51280,QIJOME2VGQT4,1
2020-04-08,wuif@msn.com,51280,TMH6BTNN92SD,3
2020-04-08,wuif@msn.com,51280,MA0F45OULIMQ,1
2020-04-08,fug@msn.com,18639,X55EM18G4FCG,2
2020-04-08,fug@msn.com,18639,3QG0ELAOWX5Y,1
2020-04-08,fug@msn.com,18639,QX7WU2VXHNPB,1
2020-04-08,fug@msn.com,18639,SJER8769ZFNU,5
2020-04-08,kyg@live.com,61895,1FRQCCH4VAKL,2
2020-04-08,strei@msn.com,89567,E9PBANE8GPNX,2
2020-04-08,strei@msn.com,89567,9VJ9783VZOP5,3
2020-04-08,strei@msn.com,89567,HMI0UIOBVKKI,2
2020-04-08,strae@aol.com,35458,28WGH7Z2TJIM,1
2020-04-08,vist@gmail.com,55650,W4032MNL8V8L,1
2020-04-08,vist@gmail.com,55650,3EN0C33ZE6VK,3
2020-04-08,broa@hotmail.com,10499,ZV5UDPDIBF1T,2
2020-04-08,reass@gmail.com,21663,URKTEAJZMN53,1
2020-04-08,reass@gmail.com,21663,YET1FR5YSWV8,1
2020-04-08,reass@gmail.com,21663,3CWIB0HDRG15,1
2020-04-08,reass@gmail.com,21663,A9LRNVUHS0J6,2
2020-04-09,blay@yahoo.com,17965,690TGGP4Y470,5
2020-04-09,blay@yahoo.com,17965,KC6KS34O2HYP,1
2020-04-09,blay@yahoo.com,17965,I1O6SMDD2OU9,1
2020-04-09,frei@inbox.com,80243,CJ5EB02BLINJ,1
2020-04-09,shasp@outlook.com,86433,20F8G4EY26WK,1
2020-04-09,cleuw@msn.com,45552,3J5P87Y04N9F,1
2020-04-09,cleuw@msn.com,45552,F5RNFI4KO5OM,1
2020-04-09,sleap@outlook.com,82919,T071SWLV6JXI,1
2020-04-09,sleap@outlook.com,82919,OY84C7D62GIG,2
2020-04-09,sleap@outlook.com,82919,9A3KP50FODLU,3
2020-04-09,nug@yahoo.com,51011,N5XLK9YEYHTY,1
2020-04-09,nug@yahoo.com,51011,W5XILQHG1D7Q,5
2020-04-09,nug@yahoo.com,51011,HM0D0N8K4NH2,1
2020-04-09,nug@yahoo.com,51011,2LHRAADMW9BB,2
2020-04-09,nug@yahoo.com,51011,J1NZTVW6139S,1
2020-04-09,suisp@aol.com,63998,V1W7SYC0ET9P,3
2020-04-09,suisp@aol.com,63998,I5S0CNPTKNGX,2
2020-04-09,suisp@aol.com,63998,6NQ8OPOE1HJ1,1
2020-04-09,nei@hotmail.com,13674,0FNY985BEORW,2
2020-04-09,crui@gmail.com,00085,HRUYYQ0D4YR6,1
2020-04-09,nio@aol.com,73602,6YD5G4SN7HEC,1
2020-04-09,sheast@gmail.com,38560,SAK21QCUBOXE,1
2020-04-09,sheast@gmail.com,38560,XQRXTRRH9S9M,3
2020-04-09,sheast@gmail.com,38560,O4SFYJP6GJCT,2
2020-04-09,sheast@gmail.com,38560,DDWQ345GIGRF,3
2020-04-09,sliu@live.com,91518,MX6U5NTTB3BR,1
2020-04-09,jue@hotmail.com,91205,51NW6F4U7D6C,1
2020-04-09,jue@hotmail.com,91205,6ZBSEDZ5DL9B,1
2020-04-09,bah@yahoo.com,83333,DS2JZ4LAN7O7,2
2020-04-09,bah@yahoo.com,83333,XCT77XCH0OZY,1
2020-04-09,bah@yahoo.com,83333,VPT3BTXZIBME,2
2020-04-09,cliak@hotmail.com,52554,A4UI73N5HXWQ,2
2020-04-09,cliak@hotmail.com,52554,IHC7K5DWIZJH,1
2020-04-09,cliak@hotmail.com,52554,LIT4K234E1SG,1
2020-04-09,cliak@hotmail.com,52554,NDF6AQFW84Y4,1
2020-04-09,cliak@hotmail.com,52554,B3L9S2KJ1PRK,3
2020-04-09,cliak@hotmail.com,52554,918D1S99YGH5,1
2020-04-09,heu@outlook.com,64984,BFGJG9CKG4C8,1
2020-04-10,ye@gmail.com,94266,2GG95E6U2AOH,1
2020-04-10,koit@msn.com,77520,4QDD50H23NA9,2
2020-04-10,ju@yahoo.com,65976,S1B0LH2ZSGZB,2
2020-04-10,rau@gmail.com,80077,UHKOEPOE2XZ0,1
2020-04-10,rau@gmail.com,80077,5ODUSYU3UWCV,3
2020-04-10,rau@gmail.com,80077,V2Q64R4HUEKN,1
2020-04-10,yaew@gmail.com,98943,VPTWSMH9GITV,1
2020-04-10,yaew@gmail.com,98943,PTTOKEB9OXE5,1
2020-04-10,struint@mail.com,71721,3X44871ROB2N,2
2020-04-10,claom@hotmail.com,39242,ZHFIOO25OKA5,2
2020-04-10,claom@hotmail.com,39242,G6UD7NK8C37V,1
2020-04-10,claom@hotmail.com,39242,HOL0R1LPNEFC,2
2020-04-10,streh@hotmail.com,18276,A849FNL6RT0W,2
2020-04-10,pleb@live.com,25147,60O4917O5LPL,2
2020-04-10,pleb@live.com,25147,O454TDNDRLTS,2
2020-04-10,pleb@live.com,25147,SU8LO6JSKWJM,3
2020-04-10,pleb@live.com,25147,A1I7IJY9394B,2
2020-04-10,show@gmail.com,69195,ZZ9LRUD4IHXH,1
2020-04-10,show@gmail.com,69195,I3D86SSBQT26,1
2020-04-10,zoend@yahoo.com,64654,147Z4NX6KWRJ,1
2020-04-11,skui@outlook.com,98686,3QVRITT5YGZV,1
2020-04-11,skui@outlook.com,98686,75GLT8QC9YF3,1
2020-04-11,skui@outlook.com,98686,T4HDSKZHQ058,1
2020-04-11,lynt@yahoo.com,23721,XMKPZLKKU91V,1
2020-04-11,pai@gmail.com,59546,0UGILEUHM3DE,1
2020-04-11,mee@hotmail.com,77207,5EIM0GM0FSRO,1
2020-04-11,mee@hotmail.com,77207,TCXYV45FFD31,2
2020-04-11,gaopt@yahoo.com,83825,YVPBC2D3W3B9,4
2020-04-11,gaopt@yahoo.com,83825,M0VRG783VL8R,1
2020-04-11,gaopt@yahoo.com,83825,A7GDKQ5ZTJ2M,1
2020-04-11,maa@msn.com,94266,QTEF7111U2SM,1
2020-04-11,maa@msn.com,94266,95VVFTYE92TA,1
2020-04-11,pleisp@yahoo.com,56901,ICD530GVYHOE,1
2020-04-11,jiust@yahoo.com,63081,PE8TMG1WQQQZ,2
2020-04-11,jiust@yahoo.com,63081,2S7FL4QTDJ4C,3
2020-04-11,jiust@yahoo.com,63081,S93Y5J3EKTW6,2
2020-04-11,jiust@yahoo.com,63081,JX6RI9CKD0M4,1
2020-04-11,cheap@outlook.com,26269,F4ICB3Y3XDKD,1
2020-04-11,cheap@outlook.com,26269,TAS3PPZQI52P,2
2020-04-11,sma@inbox.com,54269,B8BOWGJCBQFW,1
2020-04-11,sma@inbox.com,54269,WSAUPZLYX663,3
2020-04-11,sma@inbox.com,54269,Y5ILRERGH0TT,1
2020-04-11,pou@yahoo.com,20140,PH3XPIVILYLW,3
2020-04-11,du@yahoo.com,01922,DYEEA0RVCDJG,1
2020-04-11,straem@hotmail.com,34342,BOIYV0C9WJ04,1
2020-04-12,fy@aol.com,66962,E89QJ0GM9ZV0,1
2020-04-12,ko@gmail.com,92302,44WVATS7XNVW,1
2020-04-12,ko@gmail.com,92302,FYQ5BMDTW8RI,2
2020-04-12,ko@gmail.com,92302,XKYL4TI8UHU1,3
2020-04-12,ko@gmail.com,92302,DET6LDPYJWKD,2
2020-04-12,rust@gmail.com,74452,4IFMYVID44K2,2
2020-04-12,rust@gmail.com,74452,VRJVVY5UNOL3,1
2020-04-12,smuf@icloud.com,36323,9W7SK4UHOKCI,2
2020-04-12,fuect@msn.com,84078,RGZKJDBM2SVR,1
2020-04-12,tynd@msn.com,92302,7OL0RZNY9D21,1
2020-04-12,tynd@msn.com,92302,XKOXXAC3DPJB,3
2020-04-12,smiem@gmail.com,69689,KAV1RJ5NOPD5,1
2020-04-12,smiem@gmail.com,69689,1B0BW2BHPMC8,2
2020-04-12,smiem@gmail.com,69689,TYZ4106Z7QZI,1
2020-04-12,flech@icloud.com,14713,UGAPAOAMNT5P,1
2020-04-12,flech@icloud.com,14713,DOXDBXI3VNR4,1
2020-04-12,zuiy@aol.com,27598,MFP6H21WREGR,1
2020-04-12,zuiy@aol.com,27598,O33X8EA0ZY2C,1
2020-04-12,zuiy@aol.com,27598,KNK5T9USLBU4,4
2020-04-12,zuiy@aol.com,27598,0IC2PFNH9UZZ,4
2020-04-12,zuiy@aol.com,27598,X6XSAN7VDF17,1
2020-04-12,smeb@mail.com,82793,IXI5PK4N0KOJ,1
2020-04-12,smeb@mail.com,82793,9NW88RYFOL1X,2
2020-04-12,smeb@mail.com,82793,M2PA48DV4159,3
2020-04-12,smeb@mail.com,82793,D9W6E7FAW8JR,1
2020-04-12,smeb@mail.com,82793,WZS8ZJ0Q4UV8,2
2020-04-12,smeb@mail.com,82793,Q9D4Y9H3FV47,1
2020-04-12,swaed@hotmail.com,21159,21HGEOG9UAHU,1
2020-04-12,swaed@hotmail.com,21159,0RIMTQFSP2YA,2
2020-04-12,swaed@hotmail.com,21159,WYPOZA6V3WGS,2
2020-04-12,swaed@hotmail.com,21159,Q9VMN5E58EJO,3
2020-04-12,swaed@hotmail.com,21159,GZTYNZNMVGXG,3
2020-04-12,waost@outlook.com,97944,GCL9UFFAPCQA,1
2020-04-12,waost@outlook.com,97944,1XLRLU2439TS,2
2020-04-12,wyt@gmail.com,18639,YOAVQGXI867M,1
2020-04-13,blu@hotmail.com,95369,O7AGTWBSQBY9,1
2020-04-13,blu@hotmail.com,95369,BLAXA17XQ5AO,1
2020-04-13,blu@hotmail.com,95369,9FH0I54J5JQZ,3
2020-04-13,blu@hotmail.com,95369,P31WLBF5YQOS,1
2020-04-13,hymp@hotmail.com,95203,0DX3DT63KE8Z,6
2020-04-13,hymp@hotmail.com,95203,DCLI5FUQVLT9,1
2020-04-13,fla@hotmail.com,69918,LUBD998B0LCP,1
2020-04-13,von@outlook.com,87574,C243ZIJ0FZVG,1
2020-04-13,sniept@icloud.com,38324,2UOUME4PB2KA,2
2020-04-13,sniept@icloud.com,38324,4P47XTX6CII4,2
2020-04-13,sniept@icloud.com,38324,V0EGHLG1QIO2,1
2020-04-13,nuz@icloud.com,89782,XFH4Q4A136OA,1
2020-04-13,nuz@icloud.com,89782,JNW2MGHFWLBQ,1
2020-04-13,piech@icloud.com,50889,1ZUNTFUYW9MF,2
2020-04-13,skia@gmail.com,35058,2Y793XEEK4V0,3
2020-04-13,skia@gmail.com,35058,HMYDVH1QNZVQ,1
2020-04-13,bue@msn.com,87875,4TSYJAD5FVN1,1
2020-04-13,bue@msn.com,87875,N0C2WQXUQTKK,2
2020-04-13,bue@msn.com,87875,XGDIHH2BW7S9,3
2020-04-13,bue@msn.com,87875,O2XHM3XI835Q,1
2020-04-13,bue@msn.com,87875,VTNZTC4O8TZO,1
2020-04-13,bue@msn.com,87875,6F2VFPZV6SZO,3
2020-04-13,deo@live.com,51011,HJE08LPE3Y43,2
2020-04-13,deo@live.com,51011,0AFE18CFH3H7,1
2020-04-13,chok@aol.com,99716,EWJNXP1MEONS,1
2020-04-13,chok@aol.com,99716,1OKKE3JQ7ATF,1
2020-04-13,chok@aol.com,99716,DX0WHANVX8Z1,1
2020-04-13,chush@inbox.com,71024,H1WV3YEJKLFI,1
2020-04-13,plaed@icloud.com,17269,32267WXAVHUP,3
2020-04-13,snui@icloud.com,51502,TKOYRWJ8E79I,1
2020-04-13,snui@icloud.com,51502,WW4LHHZ4CI7D,2
2020-04-13,snui@icloud.com,51502,EEI620JAFLOX,2
2020-04-13,snui@icloud.com,51502,I4Y9FADGVU45,2
2020-04-13,baoch@yahoo.com,14836,55AUMQ6BO53J,1
2020-04-13,baoch@yahoo.com,14836,RCS8HIPCOJ1S,1
2020-04-13,baoch@yahoo.com,14836,BTCBKW4CZLX9,3
2020-04-13,baoch@yahoo.com,14836,UNOSNHSA7N82,3
2020-04-13,by@outlook.com,21921,T5SXKNZ3CZRW,3
2020-04-13,by@outlook.com,21921,E1ZJYD8F759Z,2
2020-04-13,gromp@icloud.com,99266,J6VV7MSL2SMK,4
2020-04-13,pleu@gmail.com,56624,X179UCBGQEIK,1
2020-04-13,pleu@gmail.com,56624,Q4NF3Z80G6E5,1
2020-04-13,yeo@aol.com,85512,C5GE38B8JB0P,2
2020-04-13,yeo@aol.com,85512,97DBN5K99VSG,1
2020-04-13,yeo@aol.com,85512,VE9BICIKHIWE,5
2020-04-13,gloond@gmail.com,53422,S9BVO3V5ATOB,1
2020-04-13,breuft@hotmail.com,89306,EMPYF5W36HOX,1
2020-04-13,sheal@yahoo.com,49187,Y78YOQ4TK3VB,1
2020-04-13,sheal@yahoo.com,49187,HTFJUWP78REK,2
2020-04-13,sheal@yahoo.com,49187,WVCQZU3KJNY3,1
2020-04-13,sheal@yahoo.com,49187,LMEAP44SCWQ3,1
2020-04-13,bou@gmail.com,84078,UCPGIV4E27CL,1
2020-04-13,faiy@yahoo.com,17965,FVOT54FCLAW9,4
2020-04-13,yaf@gmail.com,64654,K5ZUU30VO0SU,5
2020-04-14,troank@hotmail.com,72792,5H65T6OB96EQ,3
2020-04-14,lae@aol.com,24118,CY576IYEI3K7,1
2020-04-14,grouv@hotmail.com,30020,I6I2GWOZ9M02,2
2020-04-14,grouv@hotmail.com,30020,V65E7WPXJ37K,3
2020-04-14,saamp@msn.com,93069,A24UC34Q4MEA,1
2020-04-14,saamp@msn.com,93069,CP15KG8GV2WS,2
2020-04-14,saamp@msn.com,93069,5VA9FR8AN2C9,2
2020-04-14,mip@hotmail.com,46062,EPTM55E2UAHJ,1
2020-04-14,clia@msn.com,48833,E1T6BUHVIW5N,2
2020-04-14,clia@msn.com,48833,ZW99USVRDC62,1
2020-04-14,teu@gmail.com,56624,MYDEKCJFKQQA,1
2020-04-14,teu@gmail.com,56624,SR86ZVBKJY95,1
2020-04-14,teu@gmail.com,56624,RGQ0NT86BNJ8,2
2020-04-14,log@aol.com,90902,0J23ZHWYBFLU,1
2020-04-14,gyp@aol.com,60499,D7WTMDRC8YPE,4
2020-04-14,gyp@aol.com,60499,BFJB1X5O9A7Z,1
2020-04-14,gyp@aol.com,60499,JWEWW3R4AT8N,1
2020-04-14,lar@msn.com,32762,EDVGC8F16CST,1
2020-04-14,flei@icloud.com,52987,2M8ATY94EYYE,2
2020-04-14,flei@icloud.com,52987,Y7FMQBNTDN2W,1
2020-04-14,flei@icloud.com,52987,EBXQIA9F93N8,3
2020-04-14,flei@icloud.com,52987,4FFZXGJ8L2T3,1
2020-04-14,vu@msn.com,18192,IO9KBDYWNRSN,1
2020-04-14,vu@msn.com,18192,UG4NGSNLOGGE,2
2020-04-14,vu@msn.com,18192,P9CHJ5V5D02K,1
2020-04-14,vu@msn.com,18192,3GKLMNDOT75I,1
2020-04-14,dria@hotmail.com,20140,B5Y1H0WSG04F,1
2020-04-14,ply@icloud.com,00353,XXRHVL6B0P5U,3
2020-04-14,cleu@yahoo.com,83469,ABN43BYVZGIG,2
2020-04-14,stre@hotmail.com,25210,XCRAQZVNXQ3M,1
2020-04-15,zu@icloud.com,53422,9JLN5NJOZBQ3,4
2020-04-15,zu@icloud.com,53422,REBG22C3LEYF,3
2020-04-15,zu@icloud.com,53422,Z8TWHVDO9CED,1
2020-04-15,woo@hotmail.com,82290,OW5Z4R76255R,1
2020-04-15,sweech@gmail.com,35354,FW461KIOLHXF,1
2020-04-15,sweech@gmail.com,35354,5N5YQIK2KFWS,5
2020-04-15,bli@hotmail.com,83996,1JKN2LFBV1BO,1
2020-04-15,ree@inbox.com,85290,18CJIDMDUK5H,1
2020-04-15,ree@inbox.com,85290,ZGYREQ86NSGO,1
2020-04-15,ree@inbox.com,85290,NSYSA50ORRTV,1
2020-04-15,fau@live.com,02676,0ORCLDCZAJDQ,4
2020-04-15,tre@aol.com,77207,NWK89G7Q8YIQ,2
2020-04-15,lei@gmail.com,86971,UYBNWX38GI3G,5
2020-04-15,lei@gmail.com,86971,UE7X1V8URHPD,1
2020-04-15,cliesk@hotmail.com,58028,I61A30C6W5XY,1
2020-04-15,slaask@hotmail.com,73602,QCL91UT52QHV,1
2020-04-15,slaask@hotmail.com,73602,Z7LE7XMRH2BQ,2
2020-04-15,grue@inbox.com,50110,ZH66IRDHGZJD,1
2020-04-15,grue@inbox.com,50110,UTQFF2BP5RVH,1
2020-04-15,suisp@aol.com,63998,KGLOD0B0A8VH,1
2020-04-15,smua@yahoo.com,49200,JRG6CWE7ELY2,1
2020-04-15,nyct@inbox.com,99266,5GRB8WB0R6LH,4
2020-04-15,nyct@inbox.com,99266,7YVESQVT6C7O,2
2020-04-15,trest@live.com,99417,1IWQ286KRL7C,5
2020-04-15,trest@live.com,99417,XHG6LB11FCPG,4
2020-04-15,woasp@hotmail.com,24255,R5VGHSFD614B,2
2020-04-15,sid@outlook.com,04019,86F7JZON0325,3
2020-04-16,daoch@hotmail.com,13041,C8M6O89OPQKX,5
2020-04-16,daoch@hotmail.com,13041,D8BS23RPMN9W,1
2020-04-16,sloeb@icloud.com,21407,MHSB13RFV98U,1
2020-04-16,sloeb@icloud.com,21407,UQASL7JGG7ID,1
2020-04-16,straen@yahoo.com,87807,91GNHK2VPQ7M,3
2020-04-16,straen@yahoo.com,87807,GWCZCT35DBLF,3
2020-04-16,straen@yahoo.com,87807,9MXG0BOC4VSF,4
2020-04-16,straen@yahoo.com,87807,R54FR9AIPNEP,1
2020-04-16,flosk@yahoo.com,48589,82UATSVQQEUI,1
2020-04-16,flosk@yahoo.com,48589,IRXFG57AAE5A,1
2020-04-16,haez@aol.com,23580,SRSRDE1BNNZY,2
2020-04-16,haez@aol.com,23580,DI8YV3OHEJEY,1
2020-04-16,haez@aol.com,23580,NVOQ378BCBVJ,3
2020-04-16,haez@aol.com,23580,JSFXFD5NACLY,2
2020-04-16,doe@inbox.com,23721,6LKZJAAWS05Q,3
2020-04-16,sloaft@live.com,31255,QYU8GYMUKM3I,2
2020-04-16,jeey@hotmail.com,98376,L3XWE45QF6WO,4
2020-04-16,jeey@hotmail.com,98376,TDSZNCIT9A3T,1
2020-04-16,trask@hotmail.com,86433,1FPALGCJI1KW,1
2020-04-16,trask@hotmail.com,86433,GV26WMD7264O,1
2020-04-16,trask@hotmail.com,86433,YTGZ2ZBRSATA,1
2020-04-16,geo@gmail.com,49200,28FTVIE52BCG,2
2020-04-16,blui@live.com,62082,1O93PUXK5RW4,1
2020-04-16,blui@live.com,62082,0MVG9B7ZR5CW,1
2020-04-16,liew@gmail.com,01341,9NPGWKTJVJ3R,1
2020-04-16,liew@gmail.com,01341,1FO6DA8C9HIY,1
2020-04-16,liew@gmail.com,01341,DO00P1T5JE92,2
2020-04-16,liew@gmail.com,01341,9ECG4V1XM0P2,1
2020-04-16,liew@gmail.com,01341,E4V72HEZ5U4Y,2
2020-04-17,gruz@inbox.com,14713,HBLB3RA03INA,3
2020-04-17,gruz@inbox.com,14713,L2RZNIPFVEBF,1
2020-04-17,clact@gmail.com,27561,C9VIQN48IHD4,3
2020-04-17,straig@gmail.com,85345,P5ZC6HD17WQA,5
2020-04-17,straig@gmail.com,85345,XGR55DCRA23D,2
2020-04-17,straig@gmail.com,85345,H8MAGB28QOS5,1
2020-04-17,spuisp@live.com,04398,RT8GEMRCKR68,1
2020-04-17,freb@icloud.com,07561,QF1O9J1HTQSM,1
2020-04-17,freb@icloud.com,07561,7WEAMSJ6W3BT,1
2020-04-17,skue@hotmail.com,29901,PBM0RFK2O2RD,1
2020-04-17,skue@hotmail.com,29901,WHUF2P02X97V,1
2020-04-17,skue@hotmail.com,29901,0EZ64NTG9ZN2,2
2020-04-17,da@gmail.com,48479,A1S1EL5ZRCRZ,2
2020-04-17,da@gmail.com,48479,TX952SK4EEWI,1
2020-04-17,lo@msn.com,86433,T3CPRQUS1XHT,1
2020-04-17,mia@gmail.com,99411,8O6I2A05S0XW,5
2020-04-17,mia@gmail.com,99411,DVSS5L94X7GJ,1
2020-04-17,mia@gmail.com,99411,QOKEHHEDQNBW,1
2020-04-17,mia@gmail.com,99411,4IHQV7EXRBCE,2
2020-04-17,laah@yahoo.com,96752,3XQILPLM0BT7,1
2020-04-17,laah@yahoo.com,96752,TAS3PPZQI52P,2
2020-04-17,laah@yahoo.com,96752,7783UKQ6BLKY,4
2020-04-17,du@outlook.com,21663,W6XWUNWPRWMP,3
2020-04-17,ruid@gmail.com,31255,ZLULK4FMFKY5,1
2020-04-17,seond@gmail.com,17965,X5FQ5JQCV7YG,1
2020-04-17,seond@gmail.com,17965,JBF0YOKXHCXI,1
2020-04-17,seond@gmail.com,17965,E9NU4O05VR7R,1
2020-04-17,brea@yahoo.com,57197,W82QDJLEFZAY,1
2020-04-17,brea@yahoo.com,57197,N9PHJTAFB5DR,2
2020-04-17,brea@yahoo.com,57197,IRMAHMY81B83,2
2020-04-17,rew@hotmail.com,15147,3636KGIBUAQQ,2
2020-04-17,fre@yahoo.com,54054,CNQD97J91MQN,3
2020-04-17,fre@yahoo.com,54054,B67VWX6R77AQ,1
2020-04-17,fre@yahoo.com,54054,8BP0J9AOS6Z9,1
2020-04-17,zamp@icloud.com,91518,V5US6FOL1FLU,1
2020-04-17,swaind@msn.com,57197,RRO9I59I3LFU,1
2020-04-18,smoft@gmail.com,35058,VYJG4TLO53YU,1
2020-04-18,smoft@gmail.com,35058,IIVF5SNQUCA7,1
2020-04-18,wi@gmail.com,82290,BJZR0PC0R3MV,1
2020-04-18,wi@gmail.com,82290,81W6JDY6I9TC,1
2020-04-18,prea@yahoo.com,99264,ST069IJPSBVP,2
2020-04-18,skia@hotmail.com,27598,GLY6MCG44ZSF,1
2020-04-18,troiz@hotmail.com,69689,5XEIDCL88NDY,4
2020-04-18,zau@outlook.com,07733,9MI54UPAQ8V9,1
2020-04-18,zau@outlook.com,07733,USV1R6QUSA6X,1
2020-04-18,zau@outlook.com,07733,0V0XYW3OA5JX,1
2020-04-18,wu@outlook.com,84078,1E33ZGOGTGUU,1
2020-04-18,sloing@gmail.com,99716,WNSXXO3IOX14,1
2020-04-18,sloing@gmail.com,99716,5NSRBCJ8TT47,3
2020-04-18,sloing@gmail.com,99716,UY78EAH56LE9,2
2020-04-18,sloing@gmail.com,99716,QSRTEV0EEEO2,1
2020-04-18,sloing@gmail.com,99716,BIXQ9XZOC6UE,3
2020-04-18,tria@live.com,56718,V7L5JJIDW4UN,1
2020-04-18,tria@live.com,56718,G7ZEU6NO93NA,1
2020-04-18,yiow@gmail.com,27088,W6SVSKJ15JAF,3
2020-04-18,yiow@gmail.com,27088,1FCS55PQATCB,1
2020-04-18,yiow@gmail.com,27088,VGWVN1G4PQ8Y,1
2020-04-18,muink@gmail.com,79861,CTL8VSXWKSU0,1
2020-04-18,muink@gmail.com,79861,58XH9WND3QCI,2
2020-04-18,gruo@msn.com,02337,OAXW20SAMT21,1
2020-04-18,miu@hotmail.com,71819,033LUZJ9Q9RT,2
2020-04-19,lioft@gmail.com,67413,S1U5ID5U1E34,1
2020-04-19,lioft@gmail.com,67413,9O501MAY6N4K,1
2020-04-19,wiuf@msn.com,90159,FY9RYU2O3LJ9,2
2020-04-19,fluink@gmail.com,62082,Y3KN5Y26284M,3
2020-04-19,fluink@gmail.com,62082,5Z30JUZF45VB,4
2020-04-19,choeh@yahoo.com,04866,JY1BIUOKVS0U,2
2020-04-19,choeh@yahoo.com,04866,RN4YVYN25ZCO,3
2020-04-19,choeh@yahoo.com,04866,FAC9KW6HESBH,1
2020-04-19,choeh@yahoo.com,04866,D1BJIPXF66CQ,4
2020-04-19,choeh@yahoo.com,04866,E85I0FF1ZD3F,2
2020-04-19,neew@inbox.com,76842,WPTRFJFHSGUM,1
2020-04-19,neew@inbox.com,76842,XTHSER9KOFXB,1
2020-04-19,strov@aol.com,04725,ESA4D5ZDOG08,6
2020-04-19,goa@icloud.com,27572,0WYHGC2O4DGE,3
2020-04-19,goa@icloud.com,27572,O11ZZU5ZJIVD,2
2020-04-19,bict@yahoo.com,38642,LHNPLXOEAENV,1
2020-04-19,boft@hotmail.com,95579,9JLN5NJOZBQ3,1
2020-04-19,boft@hotmail.com,95579,WQ2M2ZYJ6DOT,1
2020-04-19,boft@hotmail.com,95579,BNVALV3HITS2,1
2020-04-19,ryft@gmail.com,98686,F8IO9WFADXHR,1
2020-04-19,kaong@live.com,23030,DAHPQHHB8WQG,1
2020-04-19,kaong@live.com,23030,GPN6R40I5UNQ,1
2020-04-20,mil@aol.com,21407,N7XA364OTJCD,3
2020-04-20,mor@gmail.com,69195,JKS66FZ6BFXK,1
2020-04-20,mor@gmail.com,69195,CCGCVK826WA6,1
2020-04-20,mor@gmail.com,69195,H2LINPSX9MTZ,1
2020-04-20,grouh@gmail.com,86221,2G2I2TWEOVX7,2
2020-04-20,brift@hotmail.com,03994,P3YB8ZR9KPE6,2
2020-04-20,brift@hotmail.com,03994,WEEYYHLBNKLE,4
2020-04-20,plash@aol.com,15645,YXRM2IHKR0CO,1
2020-04-20,blua@icloud.com,62890,JDP1RP3NP8R0,1
2020-04-20,gloi@yahoo.com,77023,PC8UJ50V1CO1,2
2020-04-20,gloi@yahoo.com,77023,T0ME6MRVCG9U,1
2020-04-21,flaok@gmail.com,78589,091DOX4GTU6N,2
2020-04-21,flaok@gmail.com,78589,59FNNQWDPXQQ,2
2020-04-21,lu@hotmail.com,28716,7U5OU2SCN782,1
2020-04-21,prom@msn.com,63081,FONI4AG523ER,2
2020-04-21,prom@msn.com,63081,F9W6N7WVI1NB,1
2020-04-21,yie@outlook.com,40750,OW5Z4R76255R,3
2020-04-21,yie@outlook.com,40750,8GWASHLEFSEQ,3
2020-04-21,niov@msn.com,36324,TD61P9J7BYN0,3
2020-04-21,niov@msn.com,36324,D420XF0S4LQ1,1
2020-04-21,niov@msn.com,36324,B5XJXL82ESG3,1
2020-04-21,niov@msn.com,36324,0ZYY2P3DOLDY,1
2020-04-21,swor@gmail.com,24665,6119LL9MC86I,1
2020-04-21,swor@gmail.com,24665,N1TLOU6OW58M,2
2020-04-21,swor@gmail.com,24665,DDNLHPWQUU82,1
2020-04-21,sni@gmail.com,47814,0I79X89P9EJ3,4
2020-04-21,mea@aol.com,21202,G60TRRJWCCD3,1
2020-04-21,slein@aol.com,25982,NQ1ZGO5SN739,1
2020-04-22,criosp@gmail.com,73602,RW2Z50RMRF3K,2
2020-04-22,zui@gmail.com,70746,WVKFJKMY37IV,1
2020-04-22,stoi@aol.com,59546,K2U13AISWCE3,4
2020-04-22,stoi@aol.com,59546,YOI24D0T9HVL,1
2020-04-22,se@gmail.com,36365,4Q68USULI7Q2,2
2020-04-22,se@gmail.com,36365,WZJ7I8AWY1T5,2
2020-04-22,se@gmail.com,36365,M4RIM51NAE5W,2
2020-04-22,broi@gmail.com,48263,Z55NIPWPF90Z,2
2020-04-22,broi@gmail.com,48263,J0GYM005AY4J,2
2020-04-22,druel@live.com,05397,C3T6RF19HDRV,4
2020-04-22,strep@gmail.com,11063,292NX3BJFVBA,2
2020-04-22,skoind@outlook.com,60092,AP9OMK8MQ58Z,1
2020-04-22,yot@gmail.com,01341,XLK3CU566547,2
2020-04-22,yot@gmail.com,01341,M6NT7FB47A22,3
2020-04-22,kynk@hotmail.com,04323,R78XSAV04A5X,3
2020-04-22,kynk@hotmail.com,04323,KAW6S7OK2JDD,1
2020-04-22,de@gmail.com,81950,KW31E9L52NDP,1
2020-04-22,stoil@hotmail.com,77520,OV1OZLOQZLJ4,1
